make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,george,num650,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type
1.02, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.02, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 1.02,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 1.02,0.00, 0.00, 0.00, 0.00,1.02, 0.00,0.000,0.352,0.000, 0.176,0.000, 0.000,   1.241,   3,   36,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.45,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 1.81, 0.45, 0.00,0.00, 0.00,0.90, 0.00,0.00, 0.00,0.00, 0.00,0.45,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.45, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.444,   5,  104,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 2.50, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.333,   3,   12,nonspam
0.00, 0.00,0.76, 0.00, 0.76,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.76, 0.00, 0.00, 0.00,0.00, 0.00, 0.76, 0.00, 1.52,0.76, 0.76,1.52, 0.76,0.76, 0.00,0.76, 0.76,0.76,0.76,0.00, 0.00,0.76,0.00, 0.76,0.00, 0.00, 2.29, 0.00,0.00, 0.00,0.000,0.254,0.000, 0.127,0.000, 0.000,   1.755,  11,   79,nonspam
0.00, 0.00,0.00, 0.00, 2.46,0.00,0.00, 0.00,0.00, 1.23,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.46, 0.00, 1.23, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 2.46, 0.00, 0.00,0.00, 0.00,0.245,0.000,0.000, 0.000,0.000, 0.000,   1.166,   3,   14,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.69,0.00, 0.00,0.23, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.92, 0.92, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.46,0.00, 0.00,0.00,0.23,0.00, 0.23,0.23,0.00, 0.00,0.23, 0.00, 0.00, 0.69,0.00, 0.00,0.033,0.000,0.033, 0.000,0.000, 0.000,   1.554,  13,  143,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.04, 1.04, 0.00, 0.00, 0.00,0.00, 0.00, 1.04, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,1.04,0.00, 1.04,0.00,0.00, 0.00,1.04, 0.00, 0.00, 0.00,0.00, 0.00,0.179,0.358,0.000, 0.179,0.000, 0.000,   2.037,  13,   55,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 2.08,0.00,0.00, 0.00,0.00, 0.00, 2.08, 0.00,0.00, 0.00,0.000,0.393,0.000, 0.000,0.000, 0.000,   1.545,   6,   17,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.02, 0.00, 1.02, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,1.02, 0.00,0.00,0.00, 1.02,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.142, 0.000,   1.857,  10,   65,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.600,   4,    8,nonspam
0.46, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,2.32,0.46, 0.00,0.00, 0.00,0.00,0.46, 5.11, 0.00, 0.46, 0.00,0.00, 0.00, 0.93, 1.39, 0.00,0.00, 0.46,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 1.39,0.00,0.00, 0.93,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.065,0.000, 0.000,   2.000,  13,   86,nonspam
0.00, 0.00,0.58, 0.00, 0.58,0.00,0.00, 0.00,0.00, 2.35,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.58, 0.00, 0.00, 0.00,0.00, 0.00, 1.76, 1.17, 1.76,0.58, 0.58,0.58, 0.58,0.58, 0.00,0.58, 0.58,0.58,0.58,0.00, 0.00,0.58,0.00, 0.00,0.58, 0.00, 0.58, 0.00,0.00, 0.00,0.188,0.566,0.094, 0.000,0.000, 0.000,   2.246,  13,  146,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.75,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.75,0.00, 0.75,0.00, 0.00,0.00, 0.75,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.800,0.133, 0.000,0.000, 0.133,   4.472,  33,  161,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.51,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.51, 0.00, 0.51, 0.00,0.00, 0.00, 3.06, 2.04, 0.51,2.04, 0.51,1.02, 0.51,0.51, 0.00,0.51, 1.02,0.51,0.00,0.00, 0.51,0.51,0.00, 1.02,0.00, 0.00, 0.51, 0.00,0.00, 0.00,0.158,0.553,0.000, 0.000,0.000, 0.000,   4.000,  37,  216,nonspam
0.85, 0.85,0.00, 0.00, 1.70,0.00,0.00, 0.00,0.00, 0.85,0.00,0.85,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.85, 0.00,0.00, 0.00, 0.00, 0.85, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.275,0.000, 0.000,0.000, 0.000,   1.550,   5,   31,nonspam
0.00, 0.00,0.52, 0.00, 0.52,0.00,0.00, 0.00,0.00, 2.11,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.52, 0.00, 0.52, 0.00,0.00, 0.00, 1.58, 1.05, 1.05,0.52, 0.52,0.52, 0.52,0.52, 0.00,0.52, 0.52,0.52,0.52,0.00, 0.52,0.52,0.00, 0.00,0.52, 0.00, 0.52, 0.00,0.00, 0.00,0.171,0.513,0.085, 0.000,0.000, 0.000,   2.225,  13,  158,nonspam
0.39, 0.39,0.00, 0.00, 0.39,0.00,0.00, 0.00,0.00, 0.39,0.00,1.19,0.00, 0.39,0.00, 0.00,0.00,0.00, 1.19, 0.00, 0.00, 0.00,0.00, 0.00, 2.77, 1.98, 1.19,1.19, 0.39,0.39, 0.39,0.39, 0.00,0.39, 1.19,0.39,0.39,0.00, 0.00,0.39,0.00, 0.39,0.39, 0.00, 0.39, 0.00,0.00, 0.00,0.125,0.377,0.439, 0.000,0.000, 0.000,   2.238,  13,  141,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.86,0.00, 0.00,0.00,2.58,0.00, 0.00,0.00, 0.00,0.86,0.00, 2.58, 0.00, 0.00, 0.00,0.00, 0.00, 1.72, 0.00, 0.00,0.00, 0.00,0.86, 0.00,0.00, 0.00,0.00, 0.00,0.86,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.141,0.000, 0.000,   1.535,   8,   43,nonspam
0.00, 0.00,0.58, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.58, 0.00, 0.00, 0.00, 0.00,0.00, 0.58, 1.75, 1.16, 0.00,0.58, 0.00,0.58, 0.58,0.00, 0.00,0.00, 0.58,0.58,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.059,0.000, 0.000,0.000, 0.178,   2.506,  11,  183,nonspam
0.00, 0.68,0.34, 0.00, 0.00,0.00,0.00, 0.34,0.00, 0.00,0.34,0.00,0.00, 0.00,0.00, 1.72,0.00,0.00, 1.03, 0.00, 2.06, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.34,0.00, 0.00,0.00, 0.00, 0.34, 0.00,0.00, 0.00,0.000,0.046,0.000, 0.000,0.000, 0.000,   3.344, 107,  194,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.58,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 1.46,0.29, 0.00,0.58, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.58,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.018,0.000, 0.000,0.000, 0.000, 251.000,1488, 1506,nonspam
0.30, 0.00,0.30, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.15,0.00, 0.00,0.00, 0.00,0.00,0.15, 1.38, 0.00, 0.61, 0.00,0.00, 0.00, 1.38, 0.30, 0.61,0.15, 0.15,0.15, 0.15,0.15, 0.30,0.15, 0.15,0.15,0.30,0.00, 0.15,0.15,0.00, 0.00,0.30, 0.00, 0.61, 0.00,0.00, 0.00,0.131,0.183,0.052, 0.000,0.000, 0.000,   1.837,  13,  305,nonspam
0.00, 0.00,0.29, 0.00, 0.29,0.00,0.00, 0.00,0.29, 0.00,0.00,0.29,0.00, 1.19,0.00, 0.00,0.29,0.00, 0.29, 0.00, 0.29, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.29, 0.00,0.00, 0.29,0.00, 0.00,0.00, 0.29,0.00,0.29,0.00, 0.00,0.00,0.00, 0.89,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.156,0.031, 0.376,0.000, 0.125,   3.338, 157,  611,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.43, 0.00,0.00,2.17,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.86, 0.00, 0.00, 0.00,0.00, 0.00, 0.86, 0.43, 0.00,1.30, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.86,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.248,0.000, 0.000,0.000, 0.000,   2.119,  15,  142,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.55,0.00,0.55,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.11, 0.00, 0.55, 0.00,0.00, 0.00, 2.77, 2.22, 1.11,0.55, 0.55,0.55, 0.55,0.55, 0.55,0.55, 0.55,0.55,1.66,0.00, 0.55,0.55,0.00, 0.00,1.11, 0.00, 1.11, 0.00,0.00, 0.00,0.000,0.603,0.086, 0.000,0.000, 0.000,   2.113,  13,  167,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.49,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 1.49, 1.49, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 1.49,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   2.000,   8,   36,nonspam
0.00, 0.00,0.89, 0.00, 0.44,0.44,0.00, 0.00,0.00, 0.00,0.00,0.89,0.00, 0.44,0.00, 0.00,0.89,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 1.79, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.89,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.44, 0.00,0.00, 0.00,0.000,0.131,0.000, 0.000,0.000, 0.000,   1.610,  13,   95,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.90,0.00, 0.00,0.00, 0.00,0.00,0.60, 0.60, 0.00, 0.60, 0.00,0.00, 0.00, 0.00, 0.30, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.173,0.000, 0.000,0.129, 0.000,   3.266,  31,  196,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.666,   3,   15,nonspam
0.35, 0.00,0.35, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.35,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.42, 0.00, 0.71, 0.00,0.00, 0.00, 0.00, 0.00, 0.35,0.00, 0.00,0.00, 0.00,0.00, 0.35,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.292,   4,   84,nonspam
0.00, 0.00,0.00, 0.00, 1.85,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.85, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 1.85,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,   19,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.61, 0.00, 0.00, 0.00,0.00, 0.00, 1.61, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 1.61, 0.00,0.00, 0.00,0.000,0.294,0.000, 0.000,0.000, 0.000,   1.250,   2,   15,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.65,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.65, 0.00,0.00, 0.00, 0.00, 0.00, 0.65,0.00, 0.65,0.00, 0.00,0.00, 0.65,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.327,0.109, 0.000,0.000, 0.109,   3.857,  28,  162,nonspam
0.36, 0.00,1.47, 0.00, 0.36,0.00,0.00, 0.00,0.36, 0.00,0.36,3.32,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.10, 0.00, 0.36, 0.00,0.00, 0.00, 0.36, 0.36, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,1.10,0.00, 0.00,0.00,0.00, 1.10,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.051,0.000, 0.000,0.000, 0.000,   2.293,  45,  172,nonspam
0.00, 0.00,0.00, 0.00, 0.83,0.41,0.00, 0.83,0.00, 0.00,0.00,1.67,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.41, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.41,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.068,0.000, 0.000,0.000, 0.000,   1.673,   5,   82,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.57, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.78,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,   16,nonspam
0.00, 0.00,0.87, 0.00, 0.87,0.00,0.00, 0.00,0.00, 0.87,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.87, 0.00,0.00, 0.00, 1.75, 0.87, 2.63,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.87,0.00, 0.00,0.00,0.00, 0.00,0.87, 0.00, 0.87, 0.00,0.00, 0.00,0.000,0.283,0.141, 0.000,0.000, 0.000,   1.785,  15,   75,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00,16.66,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,    6,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 1.63,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 1.63,0.00, 0.00,0.00, 0.00,0.00, 1.63,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.272,0.272, 0.000,0.000, 0.000,   4.190,  26,   88,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.58,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 1.58,0.00, 0.00,0.00,1.58,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,1.182,0.000, 0.000,0.000, 0.000,   2.057,  13,   72,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 2.22, 2.22, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 2.22, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.750,   5,   21,nonspam
0.00, 0.00,0.28, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.40, 0.00, 0.56, 0.00,0.00, 0.00, 3.37, 1.40, 0.28,0.28, 0.28,0.28, 0.28,0.28, 0.00,0.28, 0.28,0.28,0.56,0.00, 0.00,0.28,0.00, 0.28,0.56, 0.00, 0.28, 0.00,0.00, 0.00,0.000,0.140,0.093, 0.000,0.000, 0.000,   2.464,  15,  207,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.50,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.50,0.00, 0.50,0.00, 0.00,0.00, 0.50,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.505,0.168, 0.000,0.000, 0.084,   4.068,  28,  236,nonspam
0.00, 0.00,1.33, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.33, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 2.66, 1.33, 0.00,1.33, 0.00,1.33, 1.33,0.00, 0.00,0.00, 1.33,1.33,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.288,0.000, 0.144,0.000, 0.000,   1.857,  10,   39,nonspam
0.00, 0.00,0.00, 0.00, 0.35,0.00,0.00, 0.00,0.00, 0.35,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.10, 0.00, 0.70, 0.00,0.00, 0.00, 2.80, 1.05, 1.40,0.35, 0.35,0.35, 0.35,0.35, 0.00,0.35, 0.35,0.35,0.70,0.00, 0.00,0.35,0.00, 0.00,0.70, 0.00, 0.70, 0.00,0.00, 0.00,0.000,0.233,0.116, 0.000,0.000, 0.000,   1.746,  13,  145,nonspam
0.00, 2.07,0.00, 0.00, 0.00,0.00,0.00, 0.00,1.55, 0.00,0.00,0.51,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.03, 0.00, 0.00, 0.00,0.00, 0.00, 0.51, 0.00, 2.59,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.070,0.000, 0.000,0.141, 0.211,  25.812, 104,  413,nonspam
0.00, 1.36,0.90, 0.00, 0.00,0.00,0.00, 0.00,0.00, 1.81,0.00,0.45,0.00, 0.00,0.00, 0.00,0.00,1.81, 0.00, 0.00, 3.18, 0.00,0.00, 0.00, 0.45, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.90,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.199,0.000, 0.000,0.000, 0.000,   3.382,  53,  159,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.14, 0.00, 0.00, 0.00,0.00, 0.00, 2.29, 1.14, 0.00,3.44, 0.00,0.00, 0.00,0.00, 0.00,0.00, 2.29,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.163,0.000, 0.000,0.000, 0.000,   3.280,  15,   82,nonspam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.08, 0.00, 1.08, 0.00,0.00, 0.00, 0.00, 0.00, 1.08,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.263,   4,   24,nonspam
0.10, 0.00,0.10, 0.00, 0.10,0.10,0.00, 0.40,0.00, 0.00,0.10,0.80,0.00, 0.00,0.00, 0.00,0.00,0.10, 0.10, 0.00, 0.00, 0.00,0.00, 0.00, 0.10, 0.00, 0.00,0.10, 0.00,0.00, 0.00,0.00, 0.10,0.00, 0.00,0.00,0.30,0.00, 0.10,0.00,0.00, 0.40,0.20, 0.20, 0.00, 0.80,0.00, 0.00,0.015,0.136,0.015, 0.000,0.015, 0.000,   1.636,  18,  527,nonspam
0.00, 0.00,0.00, 0.00, 0.67,0.00,0.00, 0.00,0.00, 0.67,0.00,0.67,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.67, 0.00, 0.00, 0.00,0.00, 0.00, 4.05, 4.05, 0.00,2.02, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.67,0.00,0.67,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.613,0.000, 0.000,0.000, 0.000,   2.976,  24,  128,nonspam
0.90, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.90,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.90, 0.90, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.90, 0.00,0.00,0.90,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.150,0.000, 0.000,0.000, 0.000,   3.225,  22,  129,nonspam
1.19, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 1.19,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.19, 0.00, 0.00, 0.00,0.00, 0.00, 1.19, 1.19, 0.00,2.38, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.400,0.000, 0.000,0.000, 0.000,   3.090,  11,   68,nonspam
